title,price,bed,bath,size,address
Find 1100 SQ FT flat available for sale in Mirpur near to Life Aid Specialized Hospital,4950000,3,2,"1,100","Mirpur, Dhaka"
At Mirpur 1100 Square feet flat is available for sale close to Life Aid Specialized Hospital,4950000,3,2,"1,100","Mirpur, Dhaka"
Reasonable 1100 SQ FT flat is available for sale in Mirpur near to Life Aid Specialized Hospital,4950000,3,2,"1,100","Mirpur, Dhaka"
Nice 1100 SQ FT flat is available for sale in Mirpur close to Life Aid Specialized Hospital,4950000,3,2,"1,100","Mirpur, Dhaka"
Ready 1100 SQ FT flat is now for sale in Mirpur nearby Life Aid Specialized Hospital,4950000,3,2,"1,100","Mirpur, Dhaka"
1100 SQ FT flat is now for sale in Mirpur near to Life Aid Specialized Hospital,4950000,3,2,"1,100","Mirpur, Dhaka"
A 1100 Sq. Ft Apartment Is Up For Sale In Middle Monipur Near Monipur High School And College.,4950000,3,2,"1,100","Mirpur, Dhaka"
Visit This Apartment For Sale In Middle Monipur Near Iqra International School,4950000,3,2,"1,100","Mirpur, Dhaka"
At Middle Monipur Nice Flat Up For Sale Near Monipur High School And College,4950000,3,2,"1,100","Mirpur, Dhaka"
1110 Sq Ft Remarkable Flat Is Up For Sale In Ahmed Nagar,4950000,3,2,"1,110","East Ahmed Nagar, Ahmed Nagar, Mirpur, Dhaka"
We Have A 1100 Sq. Ft - 3 Bedroom Flat For Sale In Matikata Bazar Road,4950000,3,3,"1,100","Matikata, Cantonment, Dhaka"
Flat For Sale In Middle Monipur Near Monipur High School And College.,4950000,3,2,"1,100","Mirpur, Dhaka"
"Choose your destination, 1100 SQ FT flat which is available for sale in Mirpur near to Life Aid Specialized Hospital",4950000,3,2,"1,100","Mirpur, Dhaka"
Check This Apartment For Sale In Middle Monipur Near Monipur High School And College.,4950000,3,2,"1,100","Mirpur, Dhaka"
In The Location Of Mirpur An Apartment Is For Sale Near Green View International School,4950000,3,2,"1,100","Mirpur, Dhaka"
This 775 Sq Ft Apartment Is Ready To Sale At Mukti Housing-pirerbag.,4938000,2,2,775,"South Pirerbag, Pirerbag, Mirpur, Dhaka"
Luxury All Around In This 985 Sq. Ft Flat Which Is Up For Sale At Hatirpool.,4925000,2,2,985,"Hatirpool, Dhaka"
This Flat Is Now Vacant For Sale In Uttar Khan Close To Chamurkhan Government Primary School,4912000,3,3,"1,228","Uttar Khan, Dhaka"
860 Sq Ft Nice Residential Apartment For Sale In Mirpur,4900000,2,2,860,"Rupnagar R/A, Mirpur, Dhaka"
Look At This 860 Square Feet Residential Apartment For Sale Next To Rupnagar Nurani Jame Masjid At Rupnagar R/A.,4900000,2,2,860,"Rupnagar R/A, Mirpur, Dhaka"
"Buy This 860 Sq Ft Residential Apartment With A Cheerful Neighborhood In Mirpur, Rupnagar R/a",4900000,2,2,860,"Rupnagar R/A, Mirpur, Dhaka"
"Get Ready To Buy This Great Home Of 860 sft In Mirpur, Rupnagar R/a",4900000,2,2,860,"Rupnagar R/A, Mirpur, Dhaka"
Buy This 844 Square Feet Residential Flat In Uttar Badda,4900000,2,2,844,"Uttar Badda, Badda, Dhaka"
At Uttara -10 Offering You 900 Sq Ft -2 Bedroom Apartment For Sale,4900000,2,2,900,"Sector 10, Uttara, Dhaka"
"1100 Square Feet Residential Flat For Sale In Dakshin Khan, Faydabad",4900000,3,2,"1,100","Faydabad, Dakshin Khan, Dhaka"
"A Rightly Planned 897 Sq Ft Flat Is Found For Sale In Aainusbag, Dakshin Khan",4900000,3,2,897,"Aainusbag, Dakshin Khan, Dhaka"
"We Bring You A Nice Residence Of 1020 Sq Ft For Sale In New Town R/a, Demra",4900000,3,2,"1,020","Matuail, Demra, Dhaka"
A Smartly Priced 1134 Sq. Ft Apartment Which Is Up For Sale In Atipara Very Near To Atipara Jame Masjid,4900000,3,3,"1,134","Atipara, Uttar Khan, Dhaka"
1170 Sq. ft Flat In Dakkhin Paikpara For Sale.,4900000,3,3,"1,170","Mirpur, Dhaka"
"At Vashantek, A Suitable Flat Is Up For Sale Which Is 810 Sq Ft",4900000,3,2,810,"Vashantek, Cantonment, Dhaka"
"Offering You 1120 Sq Ft Decent Apartment For Sale In Sector 10, Uttara",4900000,3,2,"1,120","Sector 10, Uttara, Dhaka"
"View This 935 Sq Ft Flat Available For Sale In Mirpur, Section 12",4900000,3,2,935,"Block D, Section 12, Mirpur, Dhaka"
960 Square Feet Residential Apartment For Sale In Eastern Pallabi,4900000,3,3,960,"Eastern Pallabi, Pallabi, Mirpur, Dhaka"
An Apartment Of 2 Bedroom For Sale Is All Set For You To Settle In Mirpur 1 -Zoo Road .,4880000,2,2,900,"Block E, Section 1, Mirpur, Dhaka"
A 1150 Sq. Ft Apartment Is For Sale In Faydabad,4870000,3,2,"1,150","Faydabad, Dakshin Khan, Dhaka"
Nice Flat Of 1150 Sq Ft Can Be Found In Dakshin Khan To Sale,4870000,3,2,"1,150","Faydabad, Dakshin Khan, Dhaka"
We Have A 1150 Sq Ft Beautiful Flat Is Vacant For Sale In Dakshin Khan,4870000,3,2,"1,150","Faydabad, Dakshin Khan, Dhaka"
Plan To Move In This 1132 Sq Ft Flat Which Is Up For Sale In Ibrahimpur,4868000,3,3,"1,132","North Ibrahimpur, Ibrahimpur, Dhaka"
885 Sq Ft Flat For Sale In Middle Badda,4867000,2,2,885,"Middle Badda, Badda, Dhaka"
At North Ibrahimpur Nice Flat Up For Sale Near Monipur High School & College,4851000,3,2,"1,132","North Ibrahimpur, Ibrahimpur, Dhaka"
861 Square Feet Apartment Is For Sale At Mirpur,4850000,2,2,861,"Rupnagar R/A, Mirpur, Dhaka"
"Buy This 1030 Sq Ft Residential Apartment In The Soothing Area Of Mirpur, Pallabi, Eastern Housing, Block A",4841000,3,2,"1,030","Block A, Eastern Housing, Pallabi, Mirpur, Dhaka"
Look At This 1030 Square Ft. Residential Apartment For Sale At Pallabi Very Close To Baitul Ibada Mosjid.,4841000,3,2,"1,030","Block A, Eastern Housing, Pallabi, Mirpur, Dhaka"
1030 Square Feet And 3 Bedroom Residential Apartment For Sale At Pallabi Beside To Baitul Ibada Mosjid.,4841000,3,2,"1,030","Block A, Eastern Housing, Pallabi, Mirpur, Dhaka"
"This 1008 Sq. Ft Convenient Flat Is For Sale In Shadheenata Sharani, Mirpur 10.",4838000,3,3,"1,008","Senpara Parbata, Section 10, Mirpur, Dhaka"
"This Ready Apartment At Mirpur, Near Dutch-bangla Bank Is Up For Sale",4830000,3,3,"1,150","Mirpur, Dhaka"
"1150 Square Feet Apartment Is For Sale In West Shewrapara, Mirpur",4830000,3,3,"1,150","West Shewrapara, Mirpur, Dhaka"
"This 1150 Square Feet Apartment For Sale, Is Ready To Offer You All The Necessary Homely Accommodations",4830000,3,3,"1,150","West Shewrapara, Mirpur, Dhaka"
Get This Cozy 1050 Sq Ft Flat For Sale In Borobag Mirpur 2,4830000,3,3,"1,050","Boshoty Housing, Borobag, Section 2, Mirpur, Dhaka"
"Get This 1050 Sq Ft Wonderful Flat In Borobag Mirpur, Is Available For Sale",4830000,3,3,"1,050","Boshoty Housing, Borobag, Section 2, Mirpur, Dhaka"
"A Well Designed Apartment Is Waiting For Sale At Borobag, Mirpur 2",4830000,3,3,"1,050","Boshoty Housing, Borobag, Section 2, Mirpur, Dhaka"
Check This Beautiful 1050 Sq Ft Residence Is Up For Sale At Mirpur Borobag.,4830000,3,3,"1,050","Boshoty Housing, Borobag, Section 2, Mirpur, Dhaka"
"View This 850 Sq Ft Ready Flat For Sale In Khilkhet, Moddo Para",4825000,2,2,850,"Moddo Para, Khilkhet, Dhaka"
This 1100 Sq Ft Flat Is Up For Sale In Middle Paikpara With A Lovely View,4820000,3,2,"1,100","Middle Paikpara, Mirpur, Dhaka"
"Buy This 1070 Sq Ft Convenient Flat In Mirpur, West Shewrapara, Ananda Bazar",4815000,3,2,"1,070","West Shewrapara, Mirpur, Dhaka"
"Be Satisfied With Your Distinct Home Taste Through Buying This 1070 Sq Ft Flat In Mirpur, West Shewrapara",4815000,3,2,"1,070","West Shewrapara, Mirpur, Dhaka"
Showcase Your Modern Home Taste Through Buying This 1070 Sq Ft Decent Flat,4815000,3,2,"1,070","West Shewrapara, Mirpur, Dhaka"
"Looking For A New Place? Try Us, As We Have This 970 Sq Ft Apartment Ready For Sale At Mirpur, Near Bashir Uddin Adarsha School And College",4800000,2,2,970,"Shah Ali Bag, Section 1, Mirpur, Dhaka"
Grab This 823 Sq Ft Beautiful Flat Is Vacant For Sale In Uttar Badda,4800000,2,2,823,"Uttar Badda, Badda, Dhaka"
"900 Sq Ft Residential Apartment Is On Sale In Sector 10, Uttara",4800000,2,2,900,"Sector 10, Uttara, Dhaka"
"Buy This 840 Sq Ft Apartment In Adabor, Baitul Aman Housing Society",4800000,2,2,840,"Baitul Aman Housing Society, Adabor, Dhaka"
Mirpur- 10 Is Offering You A 935 Sq Ft Flat For Sale,4800000,2,2,935,"Block A, Section 10, Mirpur, Dhaka"
"Near Senpara Jame Masjid, Apartment For sale In Mirpur",4800000,2,2,850,"Senpara Parbata, Section 10, Mirpur, Dhaka"
"An Apartment Is Up For Sale In Ibrahimpur, Near Ibrahimpur Central Jame Masjid.",4800000,2,2,"1,050","Ibrahimpur, Dhaka"
A Nicely Constructed Apartment Of 852 Sq Ft Is Available Right Now For Sale In Middle Monipur,4800000,2,2,852,"Mirpur, Dhaka"
Lovely Apartment Of 852 Sq Ft Is Up For Sale In Middle Monipur,4800000,2,2,852,"Mirpur, Dhaka"
"At Mohammadpur, 1030 SFT Flat Is Available For Sale Close To Mohammadpur Shia Masjid",4800000,2,2,"1,030","Block B, Nobodoy Housing Society, Mohammadpur, Dhaka"
"Well developed and nicely planned 900 SQ FT flat is up for sale in Sutrapur, near Hotel Super Ltd Restaurant",4800000,2,2,900,"Wari, Sutrapur, Dhaka"
"1000 Square Feet Apartment For Sale In Adabor, Mansurabad Housing Society",4800000,2,2,"1,000","Block B, Mansurabad Housing Society, Adabor, Dhaka"
"Check This Fine Looking Flat Of 700 Sq Ft Offered For Sale In Tikka Para Road, Mohammadpur",4800000,2,2,700,"Mohammadpur, Dhaka"
Worthy 850 Sq Ft Residence Is For Sale At Rupnagar R/a,4800000,2,2,850,"Rupnagar R/A, Mirpur, Dhaka"
A Well-constructed 850 Sq Ft Flat Is For Sale In Rupnagar R/a,4800000,2,2,850,"Rupnagar R/A, Mirpur, Dhaka"
Buy This 890 Sq Ft Apartment In Adabor,4800000,2,2,890,"Baitul Aman Housing Society, Adabor, Dhaka"
This Nice Flat Of 800 Sq Ft In Shahjadpur With A Convenient Price Is Up For Sale.,4800000,2,2,800,"Shahjadpur, Badda, Dhaka"
"850 Square Feet Flat Featuring 2 Bedrooms For Sale In Mohammadpur, Tajmahal Road",4800000,2,2,850,"Tajmahal Road, Mohammadpur, Dhaka"
"1000 Sq Ft Flat Is Set For Sale In West Kazipara, Mirpur",4800000,2,2,"1,000","Mirpur, Dhaka"
900 Sq Ft Residential Flat For Sale In Badda,4800000,2,2,900,"Natun Bazar, Badda, Dhaka"
A Nicely Constructed Apartment Of 1000 Sq Ft Can Be Found In East Kazipara For Sale,4800000,2,2,"1,000","East Kazipara, Mirpur, Dhaka"
This 1000 Sq Ft Apartment Comprises Of A Bright Living For You At West Kazipara,4800000,2,2,"1,000","Mirpur, Dhaka"
"1000 Sq Ft Flat With Durable Features Is Up For Sale In Mirpur, West Kazipara",4800000,2,2,"1,000","Mirpur, Dhaka"
View This 900 Sq Ft Residential Apartment For Sale In Mirpur,4800000,2,2,900,"Eastern Pallabi, Pallabi, Mirpur, Dhaka"
"We Are Happy To Present This 850 Sq Ft Apartment For Sale In Borobg, Mirpur",4800000,2,2,850,"Boshoty Housing, Borobag, Section 2, Mirpur, Dhaka"
A Convenient 720 Sq Ft Residential Flat Is Prepared To Be Sold At South Pirerbag,4800000,2,2,720,"Lake View Society, South Pirerbag, Pirerbag, Mirpur, Dhaka"
Completely Organized 720 Sq Ft Flat Is Available To Sale In South Pirerbag,4800000,2,2,720,"Lake View Society, South Pirerbag, Pirerbag, Mirpur, Dhaka"
A 800 Sq. Ft Apartment Is Up For Sale At Bashundhara R-a Near Sunflower School And College,4800000,2,2,800,"Block C, Bashundhara R-A, Dhaka"
"A Two Bedroom Flat In Rampura For Sale, Nearby Rumpura Thana",4800000,2,2,950,"West Rampura, Rampura, Dhaka"
A Nice Flat Is For Sale In Mohammadpur Nearby Alhaj Mockbul Hossain University College,4800000,2,2,940,"Latif Real Estate, Katashur, Mohammadpur, Dhaka"
825 Sq. Ft Apartment Is For Sale In Janata Housing.,4800000,2,2,825,"Janata Housing, Sher- E- Banglanagar, West Agargaon, Agargaon, Dhaka"
In the location of Ghudaraghat an apartment for sale near Nadim Medical Hall,4800000,2,2,900,"Block H, Kazi Furi, Ghudaraghat, Section 1, Mirpur, Dhaka"
"A Nice Flat In Rampura Is Up For Sale, Nearby Rumpura Thana",4800000,2,2,950,"West Rampura, Rampura, Dhaka"
"Reside Conveniently In This Well Constructed 1000 Sq Ft Flat For Sale In Dakshin Khan, Near Al-arafah Islami Bank Limited",4800000,2,2,"1,000","Madhya Ajampur, Dakshin Khan, Dhaka"
"Reside Conveniently In This Well Constructed 1000 Sq Ft Flat For Sale In Dakshin Khan, Near Al-arafah Islami Bank Limited",4800000,2,2,"1,000","Madhya Ajampur, Dakshin Khan, Dhaka"
A Well-constructed 1000 Sq Ft Apartment Is Ready To Sale In Matuail,4800000,3,2,"1,000","Matuail, Demra, Dhaka"
"3 Bedroom, 2 Bathroom Apartment With A View Is Up For Sale Nearby Al Hera Jame Moshjid At Satarkul .",4800000,3,2,900,"Satarkul, Uttar Badda, Badda, Dhaka"
Plan To Move In This 990 Sq Ft Flat Which Is Up For Sale In Bochila,4800000,3,3,990,"Block C, Bochila City Developers Ltd, Bochila, Mohammadpur, Dhaka"
Buy This Amazing 1050 Sq Ft Apartment At Mirpur,4800000,3,2,"1,050","2nd Colony, Mirpur, Dhaka"
850 Sq Ft Apartment Is Now For Sale In Mirpur 10 Near Benaroshi Polli,4800000,3,2,850,"Block B, Section 10, Mirpur, Dhaka"
A Convenient 1250 Sq Ft Residential Flat Is Prepared To Be Sold At South Keraniganj,4800000,3,3,"1,250","Block A, Bashundhara Riverview, South Keraniganj, Keraniganj, Dhaka"
1200 Sq Ft Apartment For Sale In Keraniganj Nearby Al-baraka Model Hospital,4800000,3,3,"1,200","Block A, Bashundhara Riverview, South Keraniganj, Keraniganj, Dhaka"
Visit This 1200 Sq Ft Flat For Sale In Keraniganj Nearby Eastern Bank Limited,4800000,3,3,"1,200","Block A, Bashundhara Riverview, South Keraniganj, Keraniganj, Dhaka"
A Nicely Planned 1200 Sq Ft Flat Is Up For Sale In Keraniganj Nearby One Bank Limited,4800000,3,3,"1,200","Block A, Bashundhara Riverview, South Keraniganj, Keraniganj, Dhaka"
"Apartment Of 1200 Sq Ft For Sale In Keraniganj, Near One Bank Limited",4800000,3,3,"1,200","Block A, Bashundhara Riverview, South Keraniganj, Keraniganj, Dhaka"
"On The Doorstep Of Al-baraka Model Hospital, An Apartment Of 1200 Sq Ft Is Ready To Sale In Keraniganj",4800000,3,3,"1,200","Block A, Bashundhara Riverview, South Keraniganj, Keraniganj, Dhaka"
A Strongly Structured Apartment Of 1200 Sq Ft Is Available For Sale In Keraniganj Near Al-baraka Model Hospital,4800000,3,3,"1,200","Block A, Bashundhara Riverview, South Keraniganj, Keraniganj, Dhaka"
"Start A New Home, In This, 1200 Sq Ft Flat For Sale In Keraniganj",4800000,3,3,"1,200","Block A, Bashundhara Riverview, South Keraniganj, Keraniganj, Dhaka"
1200 Sq Ft Residential Apartment Is On Sale In Keraniganj Nearby Al-baraka Model Hospital,4800000,3,3,"1,200","Block A, Bashundhara Riverview, South Keraniganj, Keraniganj, Dhaka"
Choose Your Destination At This 1200 Sq Ft Flat Which Is Available For Sale In Keraniganj,4800000,3,3,"1,200","Block A, Bashundhara Riverview, South Keraniganj, Keraniganj, Dhaka"
Obtain Your New Residence At This 1200 Sq Ft Flat Is Up For Sale At Keraniganj,4800000,3,3,"1,200","Block A, Bashundhara Riverview, South Keraniganj, Keraniganj, Dhaka"
Find Your Desired Apartment At This 1200 Sq Ft Flat For Sale At Keraniganj,4800000,3,3,"1,200","Block A, Bashundhara Riverview, South Keraniganj, Keraniganj, Dhaka"
Your Desired 3 Bedroom Home Is Ready To Sale In A Suitable Location Of Keraniganj,4800000,3,3,"1,200","Block A, Bashundhara Riverview, South Keraniganj, Keraniganj, Dhaka"
"Buy This 1150 Sq Ft Flat In Demra, Matuail",4800000,3,3,"1,150","Matuail, Demra, Dhaka"
"Deal With This 1150 Sq Ft Flat For Sale In Demra, Matuail",4800000,3,3,"1,150","Matuail, Demra, Dhaka"
"1100 Sq Ft Residential Flat For Sale In Mirpur, Ahmed Nagar",4800000,3,3,"1,100","Paikpara, Ahmed Nagar, Mirpur, Dhaka"
Buy This Flat In An Amazing Locality Of Uttar Badda,4800000,3,2,"1,020","Uttar Badda, Badda, Dhaka"
"Well organized flat of 1050 sq ft is now vacant for sale in Cantonment, Baigertek",4800000,3,2,"1,050","Baigertek, Cantonment, Dhaka"
"Buy This 950 Square Feet Flat To Live With Your Family In Zafrabad, Hossain Saheb Goli",4800000,3,3,950,"Zafrabad, Dhaka"
900 Sq Ft Ready Flat For Sale In Rampura,4800000,3,2,900,"East Rampura, Rampura, Dhaka"
Reside Conveniently In This Well Constructed 725 Sq. ft Flat For Sale In Salimullah Road-mohammadpur .,4800000,3,2,725,"Mohammadpur, Dhaka"
"1050 Sq Ft Flat Is Set For Sale In North Ibrahimpur, With 3 Cozy Bedrooms",4800000,3,2,"1,050","Ibrahimpur, Dhaka"
1280 Square Ft. Residential Apartment For Sale At Sher- E- Banglanagar.,4800000,3,3,"1,280","West Agargaon, Agargaon, Dhaka"
Get comfortable in a 1050 SQ FT flat for sale in North Ibrahimpur,4800000,3,2,"1,050","Ibrahimpur, Dhaka"
A Fine Flat Of 980 Sq Ft Is For Sale In Mirpur,4800000,3,2,980,"East Shewrapara, Mirpur, Dhaka"
"Begin Your Peaceful Life In This 1100 Sq Ft Flat For Sale In Mirpur, West Kazipara",4800000,3,2,"1,100","Mirpur, Dhaka"
In This Serene Neighborhood Of Boshoty Housing -Mirpur A 3 Bedroom Large Flat Is Up For Sale .,4800000,3,2,"1,060","Boshoty Housing, Borobag, Section 2, Mirpur, Dhaka"
"Obtain This Well Fitted Flat Of 1218 Sq Ft Which Is Up For Sale In Cantonment, Baigertek.",4800000,3,3,"1,218","Baigertek, Cantonment, Dhaka"
In Shah Ali Bag A Standard 1400 Square Feet Flat Is For Sale,4800000,3,3,"1,400","Shah Ali Bag, Section 1, Mirpur, Dhaka"
"Make this 1200 SQ FT flat your next residing location, which is up for sale in Agargaon",4800000,3,3,"1,200","Bonolota Abashik Elaka, West Agargaon, Agargaon, Dhaka"
Spaciously Designed This 1230 Sq. Ft Apartment Is Now Vacant For Sale In North Manikdi,4800000,3,3,"1,230","Manikdi, Cantonment, Dhaka"
A Fine Flat Is Now For Sale Which Is In Faydabad Near Faydabad Model High School,4800000,3,3,"1,232","Faydabad, Dakshin Khan, Dhaka"
An apartment is waiting for sale at Faydabad nearby Faidabad Central Eidgah Maidan,4800000,3,3,"1,000","Transmitter, Faydabad, Dakshin Khan, Dhaka"
Plan to move in this 1220 SQ FT flat which is up for sale in West Shewrapara,4800000,3,3,"1,220","West Shewrapara, Mirpur, Dhaka"
Plan to move in this 1050 SQ FT flat which is up for sale in Darussalam,4800000,3,3,"1,050","Mirpur, Dhaka"
There Is 3 Bedroom Apartment Up For Sale In The Location Of Darussalam,4800000,3,3,"1,050","Mirpur, Dhaka"
See This 1050 Sq Feet Flat For Sale In Darussalam,4800000,3,3,"1,050","Mirpur, Dhaka"
Check This 1220 Sq. Ft Apartment Up For Sale At West Shewrapara Very Near To Baitul Arafa Masjid,4800000,3,3,"1,220","West Shewrapara, Mirpur, Dhaka"
A 1050 Sq Feet Flat For Sale In The Location Of Darussalam,4800000,3,3,"1,050","Mirpur, Dhaka"
3 Bedroom Apartment For Sale In Deyan Bari Road Near Tara Shahi Jame Masjid,4800000,3,2,"1,200","North Azampur, Dakshin Khan, Dhaka"
An Apartment Which Is Up For Sale At Banasree Near To Iqra Bangladesh School.,4800000,3,2,950,"Block B, Banasree, Dhaka"
Ready Flat Is Now For Sale In Eastern Pallabi Nearby Pallabi Mazedul Islam Model High School,4800000,3,2,"1,010","Eastern Pallabi, Pallabi, Mirpur, Dhaka"
900 Square Feet Apartment Is For Sale At West Shewrapara,4800000,3,2,900,"Mirpur, Dhaka"
An Apartment Of 1100 Sq. Ft For Sale Is Located On Pallabi Near Pallabi Mazedul Islam Model High School.,4800000,3,3,"1,100","Eastern Pallabi, Pallabi, Mirpur, Dhaka"
1100 Sq Ft Apartment Is Up For Sale In Aainusbag,4800000,3,3,"1,100","Aainusbag, Dakshin Khan, Dhaka"
1074 Sq Ft Residential Flat Is Going To Be Sold In Mirpur Pallabi Extension.,4800000,3,2,"1,074","Pallabi Extension, Pallabi, Mirpur, Dhaka"
1065 Sq Ft Apartment For Sale In East Kazipara,4792000,3,2,"1,065","East Kazipara, Mirpur, Dhaka"
A Decent 1125 Sq Ft Flat Which Is Now For Sale In Dakshin Khan,4775000,3,2,"1,125","Faydabad, Dakshin Khan, Dhaka"
"Start Residing In This 1125 Sq Ft Properly Developed Flat For Sale, In Dakshin Khan",4775000,3,2,"1,125","Faydabad, Dakshin Khan, Dhaka"
Grab This 1125 Sq Ft Flat Up For Sale In Dakshin Khan,4775000,3,2,"1,125","Faydabad, Dakshin Khan, Dhaka"
A 1125 Sq Ft Flat Can Be Found In Dakshin Khan For Sale,4775000,3,2,"1,125","Faydabad, Dakshin Khan, Dhaka"
1125 Sq Ft Organized Apartment For Sale In Dakshin Khan,4775000,3,2,"1,125","Faydabad, Dakshin Khan, Dhaka"
"At Dakshin Khan, 1125 Sq Ft Nice Flat Up For Sale",4775000,3,2,"1,125","Faydabad, Dakshin Khan, Dhaka"
Create Your New Home In A 1125 Sq Ft Nice Flat For Sale In Dakshin Khan,4775000,3,2,"1,125","Faydabad, Dakshin Khan, Dhaka"
